    0.9019999986E+00   -0.4600000009E-01   -0.1599918139E-01   -0.6490625792E-02   -0.1996769133E-03   -0.7880354337E-02   -0.1342290887E-01   -0.2360086787E-03   -0.2334072205E-03   -0.2360086787E-03   -0.1359745907E-01
    0.9019999986E+00   -0.4400000349E-01   -0.1592810817E-01   -0.6208057626E-02   -0.1992829453E-03   -0.7532145503E-02   -0.1331676273E-01   -0.2348267439E-03   -0.2323894936E-03   -0.2348267439E-03   -0.1347697487E-01
    0.9019999986E+00   -0.4199999943E-01   -0.1586021197E-01   -0.5926805819E-02   -0.1989022378E-03   -0.7186092984E-02   -0.1321547739E-01   -0.2336677179E-03   -0.2313927740E-03   -0.2336677179E-03   -0.1336201092E-01
    0.9019999986E+00   -0.4000000283E-01   -0.1579548592E-01   -0.5646815226E-02   -0.1985347115E-03   -0.6842102364E-02   -0.1311902651E-01   -0.2325313682E-03   -0.2304168151E-03   -0.2325313682E-03   -0.1325254176E-01
    0.9019999986E+00   -0.3799999878E-01   -0.1575189414E-01   -0.5371763753E-02   -0.1775548089E-03   -0.6504968124E-02   -0.1304519741E-01   -0.2254292015E-03   -0.2063427035E-03   -0.2254292015E-03   -0.1316499520E-01
    0.9019999986E+00   -0.3599999845E-01   -0.1567551545E-01   -0.5090382631E-02   -0.1978388757E-03   -0.6159912974E-02   -0.1294052454E-01   -0.2303257204E-03   -0.2285261659E-03   -0.2303257204E-03   -0.1304998679E-01
    0.9019999986E+00   -0.3400000185E-01   -0.1562025836E-01   -0.4813826358E-02   -0.1975104106E-03   -0.5821522039E-02   -0.1285842615E-01   -0.2292559531E-03   -0.2276109908E-03   -0.2292559531E-03   -0.1295685500E-01
    0.9019999986E+00   -0.3199999779E-01   -0.1556814498E-01   -0.4538297603E-02   -0.1971948091E-03   -0.5484802320E-02   -0.1278106594E-01   -0.2282079033E-03   -0.2267155896E-03   -0.2282079033E-03   -0.1286912417E-01
    0.9019999986E+00   -0.3000000119E-01   -0.1551917005E-01   -0.4263739921E-02   -0.1968919976E-03   -0.5149659264E-02   -0.1270842375E-01   -0.2271813448E-03   -0.2258397323E-03   -0.2271813448E-03   -0.1278677472E-01
    0.9019999986E+00   -0.2799999714E-01   -0.1547332792E-01   -0.3990092558E-02   -0.1966018991E-03   -0.4815993300E-02   -0.1264047957E-01   -0.2261760376E-03   -0.2249831794E-03   -0.2261760376E-03   -0.1270978705E-01
    0.9019999986E+00   -0.2600000054E-01   -0.1543061397E-01   -0.3717298654E-02   -0.1963244416E-03   -0.4483709839E-02   -0.1257721567E-01   -0.2251917582E-03   -0.2241457070E-03   -0.2251917582E-03   -0.1263814393E-01
    0.9019999986E+00   -0.2400000393E-01   -0.1539102344E-01   -0.3445298105E-02   -0.1960595510E-03   -0.4152710550E-02   -0.1251861484E-01   -0.2242282734E-03   -0.2233270851E-03   -0.2242282734E-03   -0.1257182851E-01
    0.9019999986E+00   -0.2199999988E-01   -0.1535455192E-01   -0.3174030652E-02   -0.1958071540E-03   -0.3822897119E-02   -0.1246466117E-01   -0.2232853520E-03   -0.2225270865E-03   -0.2232853520E-03   -0.1251082521E-01
    0.9019999986E+00   -0.2000000328E-01   -0.1532119577E-01   -0.2903438914E-02   -0.1955671810E-03   -0.3494174913E-02   -0.1241534062E-01   -0.2223627743E-03   -0.2217454961E-03   -0.2223627743E-03   -0.1245512034E-01
    0.9019999986E+00   -0.1800000668E-01   -0.1529095126E-01   -0.2633462333E-02   -0.1953395601E-03   -0.3166445605E-02   -0.1237063977E-01   -0.2214603119E-03   -0.2209820925E-03   -0.2214603119E-03   -0.1240470074E-01
    0.9019999986E+00   -0.1599999517E-01   -0.1526381495E-01   -0.2364039234E-02   -0.1951242195E-03   -0.2839609668E-02   -0.1233054638E-01   -0.2205777347E-03   -0.2202366546E-03   -0.2205777347E-03   -0.1235955439E-01
    0.9019999986E+00   -0.1399999857E-01   -0.1523978436E-01   -0.2095113844E-02   -0.1949210926E-03   -0.2513574872E-02   -0.1229505037E-01   -0.2197148336E-03   -0.2195089804E-03   -0.2197148336E-03   -0.1231967146E-01
    0.9019999986E+00   -0.1200000197E-01   -0.1521885672E-01   -0.1826624265E-02   -0.1947301086E-03   -0.2188241680E-02   -0.1226414194E-01   -0.2188713813E-03   -0.2187988536E-03   -0.2188713813E-03   -0.1228504231E-01
    0.9019999986E+00   -0.9999997914E-02   -0.1520102973E-01   -0.1558509523E-02   -0.1945511978E-03   -0.1863511782E-02   -0.1223781280E-01   -0.2180471552E-03   -0.2181060634E-03   -0.2180471552E-03   -0.1225565877E-01
    0.9019999986E+00   -0.8000001311E-02   -0.1518630165E-01   -0.1290711561E-02   -0.1943842930E-03   -0.1539290498E-02   -0.1221605619E-01   -0.2172419433E-03   -0.2174304092E-03   -0.2172419433E-03   -0.1223151421E-01
    0.9019999986E+00   -0.5999997258E-02   -0.1517467082E-01   -0.1023168269E-02   -0.1942293244E-03   -0.1215478308E-02   -0.1219886622E-01   -0.2164555227E-03   -0.2167716821E-03   -0.2164555227E-03   -0.1221260279E-01
    0.9019999986E+00   -0.4000000656E-02   -0.1516613614E-01   -0.7558214705E-03   -0.1940862250E-03   -0.8919805255E-03   -0.1218623855E-01   -0.2156876836E-03   -0.2161296854E-03   -0.2156876836E-03   -0.1219892023E-01
    0.9019999986E+00   -0.1999996603E-02   -0.1516069666E-01   -0.4886089694E-03   -0.1939549255E-03   -0.5686976370E-03   -0.1217816985E-01   -0.2149382057E-03   -0.2155042146E-03   -0.2149382057E-03   -0.1219046318E-01
    0.9019999986E+00    0.0000000000E+00   -0.1515835191E-01   -0.2214725247E-03   -0.1938353586E-03   -0.2455349501E-03   -0.1217465820E-01   -0.2142068812E-03   -0.2148950764E-03   -0.2142068812E-03   -0.1218722972E-01
    0.9019999986E+00    0.1999996603E-02   -0.1516369407E-01    0.4190145271E-04   -0.1884275493E-03    0.7345979116E-04   -0.1217966010E-01   -0.2111648579E-03   -0.2084315084E-03   -0.2111648579E-03   -0.1219333977E-01
    0.9019999986E+00    0.4000000656E-02   -0.1516294608E-01    0.3128171560E-03   -0.1936311467E-03    0.4008230391E-03   -0.1218130419E-01   -0.2127978326E-03   -0.2137250062E-03   -0.2127978326E-03   -0.1219643144E-01
    0.9019999986E+00    0.6000004709E-02   -0.1516988566E-01    0.5800908711E-03   -0.1935463643E-03    0.7242125434E-03   -0.1219146411E-01   -0.2121196867E-03   -0.2131636867E-03   -0.2121196867E-03   -0.1220886869E-01
    0.9019999986E+00    0.8000001311E-02   -0.1517992118E-01    0.8475294620E-03   -0.1934730388E-03    0.1047870247E-02   -0.1220618547E-01   -0.2114588498E-03   -0.2126179246E-03   -0.2114588498E-03   -0.1222653351E-01
    0.9019999986E+00    0.9999997914E-02   -0.1519305383E-01    0.1115194096E-02   -0.1934111000E-03    0.1371894454E-02   -0.1222547254E-01   -0.2108151104E-03   -0.2120875273E-03   -0.2108151104E-03   -0.1224942996E-01
    0.9019999986E+00    0.1199999452E-01   -0.1521066951E-01    0.1383477686E-02   -0.1917632075E-03    0.1696770028E-02   -0.1225074535E-01   -0.2103479937E-03   -0.2097993714E-03   -0.2103479937E-03   -0.1227877763E-01
    0.9019999986E+00    0.1400000602E-01   -0.1522861697E-01    0.1651443924E-02   -0.1933210994E-03    0.2021433193E-02   -0.1227776711E-01   -0.2095780871E-03   -0.2110720678E-03   -0.2095780871E-03   -0.1231094026E-01
    0.9019999986E+00    0.1600000262E-01   -0.1525105135E-01    0.1920147168E-02   -0.1932928943E-03    0.2347139500E-02   -0.1231078910E-01   -0.2089843928E-03   -0.2105866339E-03   -0.2089843928E-03   -0.1234956802E-01
    0.9019999986E+00    0.1799999923E-01   -0.1528996414E-01    0.2189416062E-02   -0.1778220327E-03    0.2673998334E-02   -0.1236280229E-01   -0.2065592461E-03   -0.1930199187E-03   -0.2065592461E-03   -0.1240699070E-01
    0.9019999986E+00    0.1999999583E-01   -0.1530664842E-01    0.2459415897E-02   -0.1916435805E-03    0.3001394045E-02   -0.1239207896E-01   -0.2080996840E-03   -0.2078509845E-03   -0.2080996840E-03   -0.1244386413E-01
    0.9019999986E+00    0.2199999988E-01   -0.1533699720E-01    0.2729293669E-02   -0.1932745777E-03    0.3329177360E-02   -0.1243746848E-01   -0.2073000859E-03   -0.2092172684E-03   -0.2073000859E-03   -0.1249705259E-01
    0.9019999986E+00    0.2400000393E-01   -0.1537187075E-01    0.3000220709E-02   -0.1932903199E-03    0.3658487014E-02   -0.1248893848E-01   -0.2067702202E-03   -0.2087891731E-03   -0.2067702202E-03   -0.1255678569E-01
    0.9019999986E+00    0.2600000054E-01   -0.1540986276E-01    0.3271851323E-02   -0.1933168565E-03    0.3988938695E-02   -0.1254505261E-01   -0.2062557979E-03   -0.2083749511E-03   -0.2062557979E-03   -0.1262182614E-01
    0.9019999986E+00    0.2800000459E-01   -0.1545097771E-01    0.3544246804E-02   -0.1933541076E-03    0.4320631947E-02   -0.1260582671E-01   -0.2057566088E-03   -0.2079744145E-03   -0.2057566088E-03   -0.1269218938E-01
    0.9019999986E+00    0.2999999374E-01   -0.1549587870E-01    0.3816994325E-02   -0.1926592504E-03    0.4653156732E-02   -0.1267177066E-01   -0.2050395772E-03   -0.2067716903E-03   -0.2050395772E-03   -0.1276845732E-01
    0.9019999986E+00    0.3199999779E-01   -0.1554259418E-01    0.4091563538E-02   -0.1934604235E-03    0.4988125291E-02   -0.1274142172E-01   -0.2048031108E-03   -0.2072136638E-03   -0.2048031108E-03   -0.1284894874E-01
    0.9019999986E+00    0.3400000185E-01   -0.1559310616E-01    0.4366604491E-02   -0.1935293192E-03    0.5324122008E-02   -0.1281628028E-01   -0.2043483830E-03   -0.2068530754E-03   -0.2043483830E-03   -0.1293538139E-01
    0.9019999986E+00    0.3600000590E-01   -0.1564676116E-01    0.4642644597E-02   -0.1936085897E-03    0.5661747346E-02   -0.1289587291E-01   -0.2039080592E-03   -0.2065054309E-03   -0.2039080592E-03   -0.1302720852E-01
    0.9019999986E+00    0.3799999505E-01   -0.1570718210E-01    0.4916993564E-02   -0.1895111624E-03    0.5998162046E-02   -0.1298285941E-01   -0.2023890399E-03   -0.2015747009E-03   -0.2023890399E-03   -0.1312725987E-01
    0.9019999986E+00    0.3999999911E-01   -0.1576352377E-01    0.5197953200E-02   -0.1937978903E-03    0.6342269522E-02   -0.1306934781E-01   -0.2030697873E-03   -0.2058482254E-03   -0.2030697873E-03   -0.1322713063E-01
    0.9019999986E+00    0.4200000316E-01   -0.1582664465E-01    0.5477339668E-02   -0.1939077321E-03    0.6685362963E-02   -0.1316327795E-01   -0.2026714138E-03   -0.2055382843E-03   -0.2026714138E-03   -0.1333527204E-01
    0.9019999986E+00    0.4400000721E-01   -0.1589293425E-01    0.5757957068E-02   -0.1940275706E-03    0.7030473153E-02   -0.1326203660E-01   -0.2022865992E-03   -0.2052405312E-03   -0.2022865992E-03   -0.1344889926E-01
    0.9019999986E+00    0.4599999636E-01   -0.1596239930E-01    0.6039860586E-02   -0.1941573030E-03    0.7377694496E-02   -0.1336564974E-01   -0.2019151316E-03   -0.2049547760E-03   -0.2019151316E-03   -0.1356803724E-01
    0.9019999986E+00    0.4800000042E-01   -0.1603657789E-01    0.6323775678E-02   -0.1925391384E-03    0.7727952013E-02   -0.1347577128E-01   -0.2021608516E-03   -0.2027000197E-03   -0.2021608516E-03   -0.1369414233E-01
    0.9019999986E+00    0.5000000447E-01   -0.1611088924E-01    0.6607764160E-02   -0.1944460296E-03    0.8078871480E-02   -0.1358755686E-01   -0.2012113567E-03   -0.2044184713E-03   -0.2012113567E-03   -0.1382295958E-01
    0.9019999986E+00    0.5199999362E-01   -0.1619321735E-01    0.6891474698E-02   -0.1907984882E-03    0.8430483864E-02   -0.1370811197E-01   -0.2001943155E-03   -0.1999871234E-03   -0.2001943155E-03   -0.1396118202E-01
    0.9019999986E+00    0.5399999768E-01   -0.1627217849E-01    0.7181498363E-02   -0.1947730248E-03    0.8789664257E-02   -0.1382923735E-01   -0.2005583409E-03   -0.2039277995E-03   -0.2005583409E-03   -0.1410026852E-01
    0.9019999986E+00    0.5600000173E-01   -0.1635764525E-01    0.7470693672E-02   -0.1949505808E-03    0.9148911138E-02   -0.1395757390E-01   -0.2002503079E-03   -0.2036990726E-03   -0.2002503079E-03   -0.1424739649E-01
    0.9019999986E+00    0.5800000578E-01   -0.1645396018E-01    0.7756395350E-02   -0.1863891222E-03    0.9505467857E-02   -0.1409545798E-01   -0.1990447796E-03   -0.1938409358E-03   -0.1990447796E-03   -0.1440554545E-01
    0.9019999986E+00    0.5999999493E-01   -0.1653826855E-01    0.8054012924E-02   -0.1953331827E-03    0.9875584771E-02   -0.1422940996E-01   -0.1996700594E-03   -0.2032738142E-03   -0.1996700594E-03   -0.1455876316E-01
    0.9019999986E+00    0.6199999899E-01   -0.1663344552E-01    0.8348248489E-02   -0.1955379667E-03    0.1024320782E-01   -0.1437298327E-01   -0.1993973785E-03   -0.2030768622E-03   -0.1993973785E-03   -0.1472307307E-01
    0.9019999986E+00    0.6399998814E-01   -0.1675151306E-01    0.8652539793E-02   -0.1732941581E-03    0.1062441732E-01   -0.1454194975E-01   -0.2089529378E-03   -0.1772962005E-03   -0.2089529378E-03   -0.1491216665E-01
    0.9019999986E+00    0.6600000709E-01   -0.1683358149E-01    0.8942139843E-02   -0.1959738036E-03    0.1098750734E-01   -0.1467563119E-01   -0.1988857239E-03   -0.2027132424E-03   -0.1988857239E-03   -0.1506912913E-01
    0.9019999986E+00    0.6800001115E-01   -0.1694197711E-01    0.9239978826E-02   -0.1923826903E-03    0.1136236936E-01   -0.1483644340E-01   -0.1986460316E-03   -0.1983090446E-03   -0.1986460316E-03   -0.1525331981E-01
    0.9019999986E+00    0.7000000030E-01   -0.1704972956E-01    0.9541635034E-02   -0.1930925752E-03    0.1174245973E-01   -0.1500090882E-01   -0.1982119169E-03   -0.1986892919E-03   -0.1982119169E-03   -0.1544057946E-01
    0.9019999986E+00    0.7200000435E-01   -0.1716532345E-01    0.9842967125E-02   -0.1887632470E-03    0.1212349389E-01   -0.1517255940E-01   -0.1981424181E-03   -0.1934556456E-03   -0.1981424181E-03   -0.1563684154E-01
    0.9019999986E+00    0.7399999350E-01   -0.1727329343E-01    0.1015308544E-01   -0.1969463123E-03    0.1251501961E-01   -0.1534408556E-01   -0.1979904069E-03   -0.2021009132E-03   -0.1979904069E-03   -0.1583209201E-01
    0.9019999986E+00    0.7599999756E-01   -0.1740018020E-01    0.1046356493E-01   -0.1874040385E-03    0.1290925320E-01   -0.1553396678E-01   -0.2003101223E-03   -0.1908874390E-03   -0.2003101223E-03   -0.1604713894E-01
    0.9019999986E+00    0.7800001651E-01   -0.1751306392E-01    0.1077097842E-01   -0.1974803542E-03    0.1329978470E-01   -0.1571060390E-01   -0.1976026871E-03   -0.2018484941E-03   -0.1976026871E-03   -0.1624968084E-01
    0.9019999986E+00    0.8000000566E-01   -0.1763797080E-01    0.1108320320E-01   -0.1977586908E-03    0.1369775076E-01   -0.1590209844E-01   -0.1974228934E-03   -0.2017348764E-03   -0.1974228934E-03   -0.1646765681E-01
    0.9019999986E+00    0.8200000972E-01   -0.1776936976E-01    0.1139607698E-01   -0.1945615038E-03    0.1409790802E-01   -0.1610043761E-01   -0.1975973225E-03   -0.1977367203E-03   -0.1975973225E-03   -0.1669383465E-01
    0.9019999986E+00    0.8399999887E-01   -0.1789789944E-01    0.1171446627E-01   -0.1983370285E-03    0.1450534227E-01   -0.1630181503E-01   -0.1970900616E-03   -0.2015315564E-03   -0.1970900616E-03   -0.1692221735E-01
    0.9019999986E+00    0.8600000292E-01   -0.1803920396E-01    0.1202997722E-01   -0.1914845028E-03    0.1491140238E-01   -0.1651287977E-01   -0.1976729974E-03   -0.1934419343E-03   -0.1976729974E-03   -0.1716254566E-01
    0.9019999986E+00    0.8800000697E-01   -0.1817172758E-01    0.1235529791E-01   -0.1985841978E-03    0.1532932525E-01   -0.1672446956E-01   -0.1969206301E-03   -0.2009480945E-03   -0.1969206301E-03   -0.1740224945E-01
    0.9019999986E+00    0.8999999613E-01   -0.1834967278E-01    0.1269712987E-01   -0.1579792968E-03    0.1577120333E-01   -0.1698328421E-01   -0.2190530485E-03   -0.1532866114E-03   -0.2190530485E-03   -0.1768906679E-01
    0.9019999986E+00    0.9200000018E-01   -0.1845861738E-01    0.1300558812E-01   -0.1995744145E-03    0.1616983996E-01   -0.1716964670E-01   -0.1965234042E-03   -0.2012131502E-03   -0.1965234042E-03   -0.1790718498E-01
    0.9019999986E+00    0.9399998933E-01   -0.1864661376E-01    0.1335188876E-01   -0.1555231089E-03    0.1662019071E-01   -0.1744173848E-01   -0.2204690956E-03   -0.1494445859E-03   -0.2204690956E-03   -0.1820925840E-01
    0.9019999986E+00    0.9600000829E-01   -0.1876009337E-01    0.1366594977E-01   -0.1997338190E-03    0.1702802932E-01   -0.1763888028E-01   -0.1963128646E-03   -0.2005407790E-03   -0.1963128646E-03   -0.1843874204E-01
    0.9019999986E+00    0.9800001234E-01   -0.1891535800E-01    0.1400039871E-01   -0.2005657401E-03    0.1746435618E-01   -0.1788214615E-01   -0.1961755518E-03   -0.2010427205E-03   -0.1961755518E-03   -0.1871396608E-01
    0.9019999986E+00    0.1000000015E+00   -0.1907639260E-01    0.1433845958E-01   -0.1987702947E-03    0.1790670161E-01   -0.1813385216E-01   -0.1974596148E-03   -0.1984748705E-03   -0.1974596148E-03   -0.1899813783E-01
    0.9039999987E+00   -0.9800000140E-01   -0.1852802268E-01   -0.1432047140E-01   -0.2131634009E-03   -0.1774606110E-01   -0.1757109983E-01   -0.2739346198E-03   -0.2654966752E-03   -0.2739346198E-03   -0.1834928774E-01
    0.9039999987E+00   -0.9600000130E-01   -0.1837310043E-01   -0.1398834658E-01   -0.2124073527E-03   -0.1731413225E-01   -0.1732946800E-01   -0.2720976147E-03   -0.2638592084E-03   -0.2720976147E-03   -0.1807655044E-01
    0.9039999987E+00   -0.9400000144E-01   -0.1822163156E-01   -0.1365885735E-01   -0.2116673311E-03   -0.1688680484E-01   -0.1709376791E-01   -0.2702897888E-03   -0.2622506327E-03   -0.2702897888E-03   -0.1781035703E-01
    0.9039999987E+00   -0.9200000111E-01   -0.1807359853E-01   -0.1333196002E-01   -0.2109431961E-03   -0.1646398486E-01   -0.1686393753E-01   -0.2685108849E-03   -0.2606705732E-03   -0.2685108849E-03   -0.1755064905E-01
    0.9039999987E+00   -0.9000000171E-01   -0.1792898439E-01   -0.1300761053E-01   -0.2102348110E-03   -0.1604557861E-01   -0.1663991653E-01   -0.2667606480E-03   -0.2591186616E-03   -0.2667606480E-03   -0.1729736955E-01
    0.9039999987E+00   -0.8800000139E-01   -0.1778777231E-01   -0.1268576352E-01   -0.2095420409E-03   -0.1563149157E-01   -0.1642164557E-01   -0.2650388197E-03   -0.2575945329E-03   -0.2650388197E-03   -0.1705046238E-01
    0.9039999987E+00   -0.8600000199E-01   -0.1764994611E-01   -0.1236637355E-01   -0.2088647551E-03   -0.1522162985E-01   -0.1620906715E-01   -0.2633451451E-03   -0.2560978302E-03   -0.2633451451E-03   -0.1680987311E-01
    0.9039999987E+00   -0.8400000073E-01   -0.1751548972E-01   -0.1204939373E-01   -0.2082028241E-03   -0.1481589849E-01   -0.1600212467E-01   -0.2616793654E-03   -0.2546281983E-03   -0.2616793654E-03   -0.1657554796E-01
    0.9039999987E+00   -0.8200000040E-01   -0.1738438778E-01   -0.1173477739E-01   -0.2075561227E-03   -0.1441420356E-01   -0.1580076350E-01   -0.2600412265E-03   -0.2531852917E-03   -0.2600412265E-03   -0.1634743505E-01
    0.9039999987E+00   -0.8000000194E-01   -0.1725662523E-01   -0.1142247690E-01   -0.2069245280E-03   -0.1401645062E-01   -0.1560493016E-01   -0.2584304732E-03   -0.2517687685E-03   -0.2584304732E-03   -0.1612548351E-01
    0.9039999987E+00   -0.7800000161E-01   -0.1713218708E-01   -0.1111244329E-01   -0.2063079181E-03   -0.1362254420E-01   -0.1541457213E-01   -0.2568468467E-03   -0.2503782886E-03   -0.2568468467E-03   -0.1590964318E-01
    0.9039999987E+00   -0.7600000128E-01   -0.1701105908E-01   -0.1080462784E-01   -0.2057061754E-03   -0.1323238985E-01   -0.1522963878E-01   -0.2552900931E-03   -0.2490135211E-03   -0.2552900931E-03   -0.1569986578E-01
    0.9039999987E+00   -0.7400000095E-01   -0.1689322726E-01   -0.1049898097E-01   -0.2051191841E-03   -0.1284589267E-01   -0.1505008066E-01   -0.2537599576E-03   -0.2476741389E-03   -0.2537599576E-03   -0.1549610403E-01
    0.9039999987E+00   -0.7200000249E-01   -0.1677867813E-01   -0.1019545279E-01   -0.2045468316E-03   -0.1246295800E-01   -0.1487584986E-01   -0.2522561873E-03   -0.2463598208E-03   -0.2522561873E-03   -0.1529831209E-01
    0.9039999987E+00   -0.7000000216E-01   -0.1666739827E-01   -0.9893992003E-02   -0.2039890057E-03   -0.1208349005E-01   -0.1470689931E-01   -0.2507785257E-03   -0.2450702471E-03   -0.2507785257E-03   -0.1510644479E-01
    0.9039999987E+00   -0.6799999997E-01   -0.1655937484E-01   -0.9594547378E-02   -0.2034455980E-03   -0.1170739367E-01   -0.1454318362E-01   -0.2493267199E-03   -0.2438051054E-03   -0.2493267199E-03   -0.1492045858E-01
